"Date","Day Number","Day","Month","Short Month","Calendar Month Number","Calendar Month Label","Calendar Year","Calendar Year Label","Fiscal Month Number","Fiscal Month Label","Fiscal Year","Fiscal Year Label","ISO Week Number"
"2015-07-16","16","16","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","29"
"2015-07-17","17","17","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","29"
"2015-07-18","18","18","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","29"
"2015-07-19","19","19","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","29"
"2015-07-20","20","20","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-21","21","21","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-22","22","22","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-23","23","23","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-24","24","24","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-25","25","25","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-26","26","26","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","30"
"2015-07-27","27","27","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","31"
"2015-07-28","28","28","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","31"
"2015-07-29","29","29","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","31"
"2015-07-30","30","30","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","31"
"2015-07-31","31","31","July","Jul","7","CY2015-Jul","2015","CY2015","9","FY2015-Jul","2015","FY2015","31"
"2015-08-01","1","1","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","31"
"2015-08-02","2","2","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","31"
"2015-08-03","3","3","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-04","4","4","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-05","5","5","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-06","6","6","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-07","7","7","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-08","8","8","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-09","9","9","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","32"
"2015-08-10","10","10","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-11","11","11","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-12","12","12","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-13","13","13","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-14","14","14","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-15","15","15","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-16","16","16","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","33"
"2015-08-17","17","17","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-18","18","18","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-19","19","19","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-20","20","20","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-21","21","21","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-22","22","22","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-23","23","23","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","34"
"2015-08-24","24","24","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-25","25","25","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-26","26","26","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-27","27","27","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-28","28","28","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-29","29","29","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-30","30","30","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","35"
"2015-08-31","31","31","August","Aug","8","CY2015-Aug","2015","CY2015","10","FY2015-Aug","2015","FY2015","36"
"2015-09-01","1","1","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","36"
"2015-09-02","2","2","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","36"
"2015-09-03","3","3","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","36"
"2015-09-04","4","4","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","36"
"2015-09-05","5","5","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","36"
"2015-09-06","6","6","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","36"
"2015-09-07","7","7","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-08","8","8","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-09","9","9","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-10","10","10","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-11","11","11","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-12","12","12","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-13","13","13","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","37"
"2015-09-14","14","14","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-15","15","15","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-16","16","16","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-17","17","17","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-18","18","18","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-19","19","19","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-20","20","20","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","38"
"2015-09-21","21","21","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-22","22","22","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-23","23","23","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-24","24","24","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-25","25","25","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-26","26","26","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-27","27","27","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","39"
"2015-09-28","28","28","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","40"
"2015-09-29","29","29","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","40"
"2015-09-30","30","30","September","Sep","9","CY2015-Sep","2015","CY2015","11","FY2015-Sep","2015","FY2015","40"
"2015-10-01","1","1","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","40"
"2015-10-02","2","2","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","40"
"2015-10-03","3","3","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","40"
"2015-10-04","4","4","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","40"
"2015-10-05","5","5","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-06","6","6","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-07","7","7","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-08","8","8","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-09","9","9","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-10","10","10","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-11","11","11","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","41"
"2015-10-12","12","12","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-13","13","13","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-14","14","14","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-15","15","15","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-16","16","16","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-17","17","17","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-18","18","18","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","42"
"2015-10-19","19","19","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-20","20","20","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-21","21","21","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-22","22","22","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-23","23","23","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-24","24","24","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-25","25","25","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","43"
"2015-10-26","26","26","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","44"
"2015-10-27","27","27","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","44"
"2015-10-28","28","28","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","44"
"2015-10-29","29","29","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","44"
"2015-10-30","30","30","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","44"
"2015-10-31","31","31","October","Oct","10","CY2015-Oct","2015","CY2015","12","FY2015-Oct","2015","FY2015","44"
"2015-11-01","1","1","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","44"
"2015-11-02","2","2","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-03","3","3","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-04","4","4","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-05","5","5","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-06","6","6","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-07","7","7","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-08","8","8","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","45"
"2015-11-09","9","9","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-10","10","10","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-11","11","11","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-12","12","12","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-13","13","13","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-14","14","14","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-15","15","15","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","46"
"2015-11-16","16","16","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-17","17","17","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-18","18","18","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-19","19","19","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-20","20","20","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-21","21","21","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-22","22","22","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","47"
"2015-11-23","23","23","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-24","24","24","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-25","25","25","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-26","26","26","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-27","27","27","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-28","28","28","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-29","29","29","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","48"
"2015-11-30","30","30","November","Nov","11","CY2015-Nov","2015","CY2015","1","FY2016-Nov","2016","FY2016","49"
"2015-12-01","1","1","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","49"
"2015-12-02","2","2","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","49"
"2015-12-03","3","3","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","49"
"2015-12-04","4","4","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","49"
"2015-12-05","5","5","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","49"
"2015-12-06","6","6","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","49"
"2015-12-07","7","7","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-08","8","8","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-09","9","9","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-10","10","10","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-11","11","11","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-12","12","12","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-13","13","13","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","50"
"2015-12-14","14","14","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-15","15","15","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-16","16","16","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-17","17","17","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-18","18","18","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-19","19","19","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-20","20","20","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","51"
"2015-12-21","21","21","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-22","22","22","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-23","23","23","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-24","24","24","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-25","25","25","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-26","26","26","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-27","27","27","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","52"
"2015-12-28","28","28","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","53"
"2015-12-29","29","29","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","53"
"2015-12-30","30","30","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","53"
"2015-12-31","31","31","December","Dec","12","CY2015-Dec","2015","CY2015","2","FY2016-Dec","2016","FY2016","53"
"2016-01-01","1","1","January","Jan","1","CY2016-Jan","2016","CY2016","3","FY2016-Jan","2016","FY2016","53"
"2016-01-02","2","2","January","Jan","1","CY2016-Jan","2016","CY2016","3","FY2016-Jan","2016","FY2016","53"
"2016-01-03","3","3","January","Jan","1","CY2016-Jan","2016","CY2016","3","FY2016-Jan","2016","FY2016","53"
"2016-01-04","4","4","January","Jan","1","CY2016-Jan","2016","CY2016","3","FY2016-Jan","2016","FY2016","1"
"2016-01-05","5","5","January","Jan","1","CY2016-Jan","2016","CY2016","3","FY2016-Jan","2016","FY2016","1"
"2016-01-06","6","6","January","Jan","1","CY2016-Jan","2016","CY2016","3","FY2016-Jan","2016","FY2016","1"
